wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
w2020a,nk0807,nk_def_jobs,North Korea,,"In the years to come, South Koreans will have difficulty finding a job because of the support they provide to North Korean refugees.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk0807,nk_def_jobs,North Korea,,"In the years to come, South Koreans will have difficulty finding a job because of the support they provide to North Korean refugees.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk0807,nk_def_jobs,North Korea,,"In the years to come, South Koreans will have difficulty finding a job because of the support they provide to North Korean refugees.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk0807,nk_def_jobs,North Korea,,,,Not included in this wave
w2022,nk0807,nk_def_jobs,North Korea,,"In the years to come, South Koreans will have difficulty finding a job because of the support they provide to North Korean refugees.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk0807,nk_def_jobs,North Korea,,,,Not included in this wave
w2024,nk0807,nk_def_jobs,North Korea,,,,Not included in this wave
w2014,nk0806,nk_def_mutual_benefits,North Korea,,,,Not included in this wave
w2015,nk0806,nk_def_mutual_benefits,North Korea,,,,Not included in this wave
w2016,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2017,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2018,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019a,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019b,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020a,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk0806,nk_def_mutual_benefits,North Korea,,,,Not included in this wave
w2022,nk0806,nk_def_mutual_benefits,North Korea,,"Having North Korean refugees to be with South Koreans in schools, businesses and residential areas would benefit both South Koreans and North Korean defectors.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk0806,nk_def_mutual_benefits,North Korea,,,,Not included in this wave
w2024,nk0806,nk_def_mutual_benefits,North Korea,,,,Not included in this wave
w2014,nk0802,nk_def_next_door,North Korea,,,,Not included in this wave
w2015,nk0802,nk_def_next_door,North Korea,,,,Not included in this wave
w2016,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2017,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2018,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019a,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019b,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020a,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk0802,nk_def_next_door,North Korea,,,,Not included in this wave
w2022,nk0802,nk_def_next_door,North Korea,,I don't mind a North Korean refugee with a similar income and education level to me moving in next door.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk0802,nk_def_next_door,North Korea,,,,Not included in this wave
w2024,nk0802,nk_def_next_door,North Korea,,,,Not included in this wave
w2014,nk0803,nk_def_prejudice,North Korea,,,,Not included in this wave
w2015,nk0803,nk_def_prejudice,North Korea,,,,Not included in this wave
w2016,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2017,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2018,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019a,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019b,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020a,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk0803,nk_def_prejudice,North Korea,,,,Not included in this wave
w2022,nk0803,nk_def_prejudice,North Korea,,I get very angry when I hear that South Koreans express their prejudices against North Korean refugees.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk0803,nk_def_prejudice,North Korea,,,,Not included in this wave
w2024,nk0803,nk_def_prejudice,North Korea,,,,Not included in this wave
w2014,nk0805,nk_def_too_many_demands,North Korea,,,,Not included in this wave
w2015,nk0805,nk_def_too_many_demands,North Korea,,,,Not included in this wave
w2016,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2017,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2018,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019a,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019b,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020a,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk0805,nk_def_too_many_demands,North Korea,,,,Not included in this wave
w2022,nk0805,nk_def_too_many_demands,North Korea,,North Korean refugees are making too many demands to have equal status with South Koreans.,1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk0805,nk_def_too_many_demands,North Korea,,,,Not included in this wave
w2024,nk0805,nk_def_too_many_demands,North Korea,,,,Not included in this wave
w2014,nk0804,nk_def_violent_inc,North Korea,,,,Not included in this wave
w2015,nk0804,nk_def_violent_inc,North Korea,,,,Not included in this wave
w2016,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2017,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2018,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019a,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019b,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020a,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk0804,nk_def_violent_inc,North Korea,,,,Not included in this wave
w2022,nk0804,nk_def_violent_inc,North Korea,,"If North Korean refugees move to my neighborhood, there will be more violent incidents.",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk0804,nk_def_violent_inc,North Korea,,,,Not included in this wave
w2024,nk0804,nk_def_violent_inc,North Korea,,,,Not included in this wave
w2014,nk11,nk_denuke_possible,North Korea,,,,Not included in this wave
w2015,nk11,nk_denuke_possible,North Korea,,,,Not included in this wave
w2016,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2017,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2018,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2019a,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2019b,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2020a,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2020b,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2021a,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2021b,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2022,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2023,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,
w2024,nk11,nk_denuke_possible,North Korea,,Do you think North Korea will give up its nuclear weapons program? Please select the answer nearest to your opinion.,1=NK will give up nuclear weapons soon. 2=NK will give up nuclear weapons in the long run. 3=NK will not give up nuclear weapons. 9=n/a,Codebook indicates wave 2024 fielded; not in our dataset file (kinu_2014-2023_en.sav).
w2014,nk06,nk_dialogue_kju,North Korea,,,,Not included in this wave
w2015,nk06,nk_dialogue_kju,North Korea,,,,Not included in this wave
w2016,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2017,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2018,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019a,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2019b,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020a,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2020b,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021a,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2021b,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2022,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2023,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,
w2024,nk06,nk_dialogue_kju,North Korea,,"Regardless of your answer to the previous question, do you think we should pursue dialogue and compromise with Kim Jong Un?",1=strongly disagree 2=somewhat disagree 3=neutral 4=somewhat agree 5=strongly agree 9=n/a,Codebook indicates wave 2024 fielded; not in our dataset file (kinu_2014-2023_en.sav).
w2014,nk01,nk_interest,North Korea,,,,Not included in this wave
w2015,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2016,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2017,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2018,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2019a,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2019b,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2020a,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2020b,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2021a,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2021b,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2022,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2023,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,
w2024,nk01,nk_interest,North Korea,, How much are you interested in North Korea?,1=not interested at all 2=a little disinterested 3=somewhat interested 4=very interested 9=n/a,Codebook indicates wave 2024 fielded; not in our dataset file (kinu_2014-2023_en.sav).
w2014,nk14,nk_nuke_war_likely,North Korea,,,,Not included in this wave
w2015,nk14,nk_nuke_war_likely,North Korea,,,,Not included in this wave
w2016,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2017,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2018,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2019a,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2019b,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2020a,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2020b,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2021a,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2021b,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2022,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2023,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,
w2024,nk14,nk_nuke_war_likely,North Korea,,How likely do you think a nuclear war will break out with North Korea in 10 years? Please answer freely and frankly.,0=not likely at all 5=neutral 10=very much likely 99=n/a,Codebook indicates wave 2024 fielded; not in our dataset file (kinu_2014-2023_en.sav).
w2014,nk1201,nk_nukes_concern,North Korea,,,,Not included in this wave
w2015,nk1201,nk_nukes_concern,North Korea,,,,Not included in this wave
w2016,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2017,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2018,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2019a,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2019b,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2020a,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2020b,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2021a,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2021b,nk1201,nk_nukes_concern,North Korea,,,,Not included in this wave
w2022,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2023,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,
w2024,nk1201,nk_nukes_concern,North Korea,,To what extent are you concerned about the North Korean nuclear threat? Please answer freely and frankly.,1=not concerned at all 2=somewhat not concerned 3=neutral 4=somewhat concerned 5=very concerned 9=n/a,Codebook indicates wave 2024 fielded; not in our dataset file (kinu_2014-2023_en.sav).
w2014,nk1203,nk_nukes_impact,North Korea,,,,Not included in this wave
w2015,nk1203,nk_nukes_impact,North Korea,,,,Not included in this wave
w2016,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2017,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2018,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2019a,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2019b,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2020a,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2020b,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
w2021a,nk1203,nk_nukes_impact,North Korea,,How much impact does North Korea's nuclear threat have on your life? Please answer freely and frankly.,1=it has no impact at all 2=it has little impact 3=neutral 4=it has some impact 5=it has strong impact 9=n/a,
